#group,false,false,true,true,true,true,false,false
#datatype,string,long,string,string,dateTime:RFC3339,dateTime:RFC3339,dateTime:RFC3339,string
#default,_result,,,,,,,
,result,table,_field,_measurement,_start,_stop,_time,_value
,,1,private_seqNum,ATSpectrograph.logevent_summaryState,2021-06-23T17:36:22.673277465Z,2021-07-23T17:36:22.673277465Z,2021-06-25T21:08:37.79Z,13
,,1,private_seqNum,ATSpectrograph.logevent_summaryState,2021-06-23T17:36:22.673277465Z,2021-07-23T17:36:22.673277465Z,2021-06-25T21:08:58.344Z,14
,,1,private_seqNum,ATSpectrograph.logevent_summaryState,2021-06-23T17:36:22.673277465Z,2021-07-23T17:36:22.673277465Z,2021-06-25T21:11:54.612Z,15
,,1,private_seqNum,ATSpectrograph.logevent_summaryState,2021-06-23T17:36:22.673277465Z,2021-07-23T17:36:22.673277465Z,2021-06-25T21:12:09.953Z,16
,,1,private_seqNum,ATSpectrograph.logevent_summaryState,2021-06-23T17:36:22.673277465Z,2021-07-23T17:36:22.673277465Z,2021-06-25T21:12:10.078Z,17
,,1,private_seqNum,ATSpectrograph.logevent_summaryState,2021-06-23T17:36:22.673277465Z,2021-07-23T17:36:22.673277465Z,2021-06-25T21:18:39.269Z,18
,,1,private_seqNum,ATSpectrograph.logevent_summaryState,2021-06-23T17:36:22.673277465Z,2021-07-23T17:36:22.673277465Z,2021-06-25T21:19:05.108Z,19
,,1,private_seqNum,ATSpectrograph.logevent_summaryState,2021-06-23T17:36:22.673277465Z,2021-07-23T17:36:22.673277465Z,2021-06-25T21:19:05.113Z,20
,,1,private_seqNum,ATSpectrograph.logevent_summaryState,2021-06-23T17:36:22.673277465Z,2021-07-23T17:36:22.673277465Z,2021-06-25T21:19:43.803Z,21
,,1,private_seqNum,ATSpectrograph.logevent_summaryState,2021-06-23T17:36:22.673277465Z,2021-07-23T17:36:22.673277465Z,2021-06-25T21:44:39.385Z,22
,,1,private_seqNum,ATSpectrograph.logevent_summaryState,2021-06-23T17:36:22.673277465Z,2021-07-23T17:36:22.673277465Z,2021-06-25T21:44:54.724Z,23
,,1,private_seqNum,ATSpectrograph.logevent_summaryState,2021-06-23T17:36:22.673277465Z,2021-07-23T17:36:22.673277465Z,2021-06-25T21:44:54.846Z,24
,,1,private_seqNum,ATSpectrograph.logevent_summaryState,2021-06-23T17:36:22.673277465Z,2021-07-23T17:36:22.673277465Z,2021-06-25T21:53:10.761Z,25
,,1,private_seqNum,ATSpectrograph.logevent_summaryState,2021-06-23T17:36:22.673277465Z,2021-07-23T17:36:22.673277465Z,2021-06-28T15:44:06.772Z,26
,,1,private_seqNum,ATSpectrograph.logevent_summaryState,2021-06-23T17:36:22.673277465Z,2021-07-23T17:36:22.673277465Z,2021-06-28T15:44:06.778Z,27
,,1,private_seqNum,ATSpectrograph.logevent_summaryState,2021-06-23T17:36:22.673277465Z,2021-07-23T17:36:22.673277465Z,2021-06-28T15:46:11.278Z,28
,,1,private_seqNum,ATSpectrograph.logevent_summaryState,2021-06-23T17:36:22.673277465Z,2021-07-23T17:36:22.673277465Z,2021-06-28T18:15:39.596Z,29
,,1,private_seqNum,ATSpectrograph.logevent_summaryState,2021-06-23T17:36:22.673277465Z,2021-07-23T17:36:22.673277465Z,2021-06-28T18:16:22.374Z,30
,,1,private_seqNum,ATSpectrograph.logevent_summaryState,2021-06-23T17:36:22.673277465Z,2021-07-23T17:36:22.673277465Z,2021-06-28T18:16:22.493Z,31
,,1,private_seqNum,ATSpectrograph.logevent_summaryState,2021-06-23T17:36:22.673277465Z,2021-07-23T17:36:22.673277465Z,2021-06-28T18:24:12.98Z,32
,,1,private_seqNum,ATSpectrograph.logevent_summaryState,2021-06-23T17:36:22.673277465Z,2021-07-23T17:36:22.673277465Z,2021-06-28T18:25:47.256Z,33
,,1,private_seqNum,ATSpectrograph.logevent_summaryState,2021-06-23T17:36:22.673277465Z,2021-07-23T17:36:22.673277465Z,2021-06-28T18:25:47.265Z,34
,,1,private_seqNum,ATSpectrograph.logevent_summaryState,2021-06-23T17:36:22.673277465Z,2021-07-23T17:36:22.673277465Z,2021-06-28T18:28:28.975Z,35
,,1,private_seqNum,ATSpectrograph.logevent_summaryState,2021-06-23T17:36:22.673277465Z,2021-07-23T17:36:22.673277465Z,2021-06-28T18:30:21.01Z,36
,,1,private_seqNum,ATSpectrograph.logevent_summaryState,2021-06-23T17:36:22.673277465Z,2021-07-23T17:36:22.673277465Z,2021-06-28T18:31:05.703Z,37
,,1,private_seqNum,ATSpectrograph.logevent_summaryState,2021-06-23T17:36:22.673277465Z,2021-07-23T17:36:22.673277465Z,2021-06-28T18:42:52.333Z,38
,,1,private_seqNum,ATSpectrograph.logevent_summaryState,2021-06-23T17:36:22.673277465Z,2021-07-23T17:36:22.673277465Z,2021-06-28T18:42:52.337Z,39
,,1,private_seqNum,ATSpectrograph.logevent_summaryState,2021-06-23T17:36:22.673277465Z,2021-07-23T17:36:22.673277465Z,2021-06-29T05:28:56.002Z,40
,,1,private_seqNum,ATSpectrograph.logevent_summaryState,2021-06-23T17:36:22.673277465Z,2021-07-23T17:36:22.673277465Z,2021-06-29T05:29:11.344Z,41
,,1,private_seqNum,ATSpectrograph.logevent_summaryState,2021-06-23T17:36:22.673277465Z,2021-07-23T17:36:22.673277465Z,2021-06-29T06:13:12.083Z,42
,,1,private_seqNum,ATSpectrograph.logevent_summaryState,2021-06-23T17:36:22.673277465Z,2021-07-23T17:36:22.673277465Z,2021-06-29T06:13:12.088Z,43
,,1,private_seqNum,ATSpectrograph.logevent_summaryState,2021-06-23T17:36:22.673277465Z,2021-07-23T17:36:22.673277465Z,2021-06-29T21:08:30.743Z,44
,,1,private_seqNum,ATSpectrograph.logevent_summaryState,2021-06-23T17:36:22.673277465Z,2021-07-23T17:36:22.673277465Z,2021-06-29T22:36:56.868Z,1
,,1,private_seqNum,ATSpectrograph.logevent_summaryState,2021-06-23T17:36:22.673277465Z,2021-07-23T17:36:22.673277465Z,2021-06-30T17:56:07.005Z,2
,,1,private_seqNum,ATSpectrograph.logevent_summaryState,2021-06-23T17:36:22.673277465Z,2021-07-23T17:36:22.673277465Z,2021-06-30T17:56:22.346Z,3
,,1,private_seqNum,ATSpectrograph.logevent_summaryState,2021-06-23T17:36:22.673277465Z,2021-07-23T17:36:22.673277465Z,2021-06-30T17:57:39.63Z,4
,,1,private_seqNum,ATSpectrograph.logevent_summaryState,2021-06-23T17:36:22.673277465Z,2021-07-23T17:36:22.673277465Z,2021-06-30T17:57:39.636Z,5
,,1,private_seqNum,ATSpectrograph.logevent_summaryState,2021-06-23T17:36:22.673277465Z,2021-07-23T17:36:22.673277465Z,2021-07-02T03:21:54.166Z,6
,,1,private_seqNum,ATSpectrograph.logevent_summaryState,2021-06-23T17:36:22.673277465Z,2021-07-23T17:36:22.673277465Z,2021-07-02T03:22:09.509Z,7
,,1,private_seqNum,ATSpectrograph.logevent_summaryState,2021-06-23T17:36:22.673277465Z,2021-07-23T17:36:22.673277465Z,2021-07-02T03:40:54.272Z,8
,,1,private_seqNum,ATSpectrograph.logevent_summaryState,2021-06-23T17:36:22.673277465Z,2021-07-23T17:36:22.673277465Z,2021-07-02T03:40:54.276Z,9
,,1,private_seqNum,ATSpectrograph.logevent_summaryState,2021-06-23T17:36:22.673277465Z,2021-07-23T17:36:22.673277465Z,2021-07-02T16:18:57.005Z,10
